107,545,0.607379,0.258694,0.133927
9,546,0.562808,0.295503,0.141689
72,546,0.591664,0.271537,0.136799
143,546,0.622662,0.246021,0.131318
193,546,0.642713,0.229445,0.127843
208,547,0.648325,0.224708,0.126967
68,548,0.589672,0.272964,0.137364
247,549,0.662168,0.213007,0.124825
47,550,0.580015,0.280754,0.139231
183,552,0.638209,0.232517,0.129274
22,553,0.568437,0.290055,0.141508
138,553,0.619905,0.247563,0.132532
157,553,0.627806,0.241022,0.131172
167,553,0.631802,0.237708,0.130491
228,553,0.655023,0.218541,0.126436
213,555,0.649340,0.223040,0.127620
252,557,0.663023,0.211505,0.125471
118,558,0.610842,0.254474,0.134684
121,558,0.612134,0.253414,0.134451
207,559,0.646677,0.224816,0.128507
84,560,0.595726,0.266615,0.137660
70,561,0.589438,0.271717,0.138845
83,562,0.595078,0.266927,0.137995
50,564,0.580373,0.278915,0.140712
30,565,0.571344,0.286323,0.142333
157,565,0.626691,0.240678,0.132632
171,565,0.632234,0.236082,0.131684
215,565,0.648988,0.222291,0.128720
50,566,0.580231,0.278814,0.140955
141,568,0.619783,0.246070,0.134147
260,569,0.664392,0.209170,0.126438
94,570,0.599227,0.262689,0.138083
8,571,0.560984,0.294309,0.144707
169,571,0.630873,0.236581,0.132546
251,574,0.660777,0.211672,0.127551
38,576,0.574204,0.282747,0.143049
130,577,0.614256,0.249670,0.136073
132,577,0.615110,0.248968,0.135923
240,578,0.656511,0.214777,0.128712
76,579,0.590611,0.268798,0.140591
114,579,0.607193,0.255240,0.137567
12,580,0.562283,0.292247,0.145469
105,580,0.603239,0.258366,0.138395
184,580,0.635795,0.231596,0.132609
199,580,0.641465,0.226940,0.131595
229,580,0.652392,0.217952,0.129657
231,580,0.653105,0.217368,0.129527
